symbol,open,high,low,close,volume,ts
SOLUSDT,216.98,217.35,216.41,216.67,5435.16,2024-11-16 22:00:00+00:00
SOLUSDT,216.67,216.68,214.17,214.2,5349.97,2024-11-16 22:30:00+00:00
SOLUSDT,214.2,215.84,214.01,215.69,10304.01,2024-11-16 23:00:00+00:00
SOLUSDT,215.69,216.24,215.33,215.7,5352.16,2024-11-16 23:30:00+00:00
SOLUSDT,215.7,218.22,215.56,218.1,9524.07,2024-11-17 00:00:00+00:00
SOLUSDT,218.1,218.55,217.13,217.71,10170,2024-11-17 00:30:00+00:00
SOLUSDT,217.71,219.5,216.95,218.7,11174.56,2024-11-17 01:00:00+00:00
SOLUSDT,218.7,218.73,214.24,216.14,19872.6,2024-11-17 01:30:00+00:00
SOLUSDT,216.14,216.31,212.11,213.87,26270.02,2024-11-17 02:00:00+00:00
SOLUSDT,213.87,217.36,212.45,216.2,14479.96,2024-11-17 02:30:00+00:00
SOLUSDT,216.2,216.91,215.01,216.78,11598.05,2024-11-17 03:00:00+00:00
SOLUSDT,216.78,221.45,216.68,221.37,31280.86,2024-11-17 03:30:00+00:00
SOLUSDT,221.37,234.46,221.37,233.77,131960.39,2024-11-17 04:00:00+00:00
SOLUSDT,233.77,235.93,232.29,234.97,57444.91,2024-11-17 04:30:00+00:00
SOLUSDT,234.97,239.37,234.67,236.78,46915.6,2024-11-17 05:00:00+00:00
SOLUSDT,236.78,237.89,234.27,236.6,33889.17,2024-11-17 05:30:00+00:00
SOLUSDT,236.6,238.88,235.64,237.59,28369.04,2024-11-17 06:00:00+00:00
SOLUSDT,237.59,239.87,236.67,239.46,31587.12,2024-11-17 06:30:00+00:00
SOLUSDT,239.46,239.78,236.5,237.46,22064.54,2024-11-17 07:00:00+00:00
SOLUSDT,237.46,238.58,236.7,237.23,16787.84,2024-11-17 07:30:00+00:00
SOLUSDT,237.23,238.88,237.22,238.5,20091.95,2024-11-17 08:00:00+00:00
SOLUSDT,238.5,242.06,237.84,237.95,47180.39,2024-11-17 08:30:00+00:00
SOLUSDT,237.95,238.7,235.76,237.14,24962.56,2024-11-17 09:00:00+00:00
SOLUSDT,237.14,238.45,236.42,238.14,12875.16,2024-11-17 09:30:00+00:00
SOLUSDT,238.14,239.43,237.45,238.82,13066.86,2024-11-17 10:00:00+00:00
SOLUSDT,238.82,241.29,238.82,240.64,19542.47,2024-11-17 10:30:00+00:00
SOLUSDT,240.64,241.73,236.87,238.76,27156.75,2024-11-17 11:00:00+00:00
SOLUSDT,238.76,238.96,234.35,234.82,27456.91,2024-11-17 11:30:00+00:00
SOLUSDT,234.82,235.99,231.65,233.14,29131.94,2024-11-17 12:00:00+00:00
SOLUSDT,233.14,235.02,232.5,234.79,24215.52,2024-11-17 12:30:00+00:00
