symbol,open,high,low,close,volume,ts
ARBUSDT,0.6267,0.6305,0.6002,0.6096,2835785.7906,2024-11-14 08:00:00+00:00
ARBUSDT,0.6096,0.6127,0.5788,0.5846,4281925.6575,2024-11-14 12:00:00+00:00
ARBUSDT,0.5846,0.6027,0.5806,0.6002,2424039.7626,2024-11-14 16:00:00+00:00
ARBUSDT,0.6002,0.6006,0.5717,0.58,2823239.8725,2024-11-14 20:00:00+00:00
ARBUSDT,0.58,0.5873,0.5695,0.5847,1896989.9842,2024-11-15 00:00:00+00:00
ARBUSDT,0.5847,0.5865,0.5663,0.5786,1472780.2496,2024-11-15 04:00:00+00:00
ARBUSDT,0.5786,0.5968,0.5731,0.5963,1660491.4525,2024-11-15 08:00:00+00:00
ARBUSDT,0.5963,0.6,0.573,0.5769,2631038.4226,2024-11-15 12:00:00+00:00
ARBUSDT,0.5769,0.5961,0.5739,0.5925,2211706.7611,2024-11-15 16:00:00+00:00
ARBUSDT,0.5925,0.613,0.5923,0.6065,1680187.9045,2024-11-15 20:00:00+00:00
ARBUSDT,0.6065,0.6231,0.6019,0.6231,1286508.2172,2024-11-16 00:00:00+00:00
ARBUSDT,0.6231,0.6269,0.6148,0.6207,1585181.7726,2024-11-16 04:00:00+00:00
ARBUSDT,0.6207,0.6541,0.6207,0.654,4826495.1046,2024-11-16 08:00:00+00:00
ARBUSDT,0.654,0.667,0.6447,0.6558,4884985.0288,2024-11-16 12:00:00+00:00
ARBUSDT,0.6558,0.7209,0.6512,0.717,7973217.3173,2024-11-16 16:00:00+00:00
ARBUSDT,0.717,0.7628,0.7151,0.7251,8999586.7257,2024-11-16 20:00:00+00:00
ARBUSDT,0.7251,0.7322,0.6691,0.6928,6317047.863,2024-11-17 00:00:00+00:00
ARBUSDT,0.6928,0.7084,0.6848,0.7032,2822610.6096,2024-11-17 04:00:00+00:00
ARBUSDT,0.7032,0.7179,0.6785,0.6786,3462581.8316,2024-11-17 08:00:00+00:00
ARBUSDT,0.6786,0.6954,0.6779,0.6873,2221788.993,2024-11-17 12:00:00+00:00
ARBUSDT,0.6873,0.6964,0.6709,0.6812,2553829.2672,2024-11-17 16:00:00+00:00
ARBUSDT,0.6812,0.6829,0.6594,0.6741,2068166.8218,2024-11-17 20:00:00+00:00
ARBUSDT,0.6741,0.7018,0.6709,0.6884,3746277.899,2024-11-18 00:00:00+00:00
ARBUSDT,0.6884,0.7052,0.6798,0.701,2514273.9986,2024-11-18 04:00:00+00:00
ARBUSDT,0.701,0.7029,0.6754,0.6779,2769126.8962,2024-11-18 08:00:00+00:00
ARBUSDT,0.6779,0.7094,0.6711,0.7056,3858371.9316,2024-11-18 12:00:00+00:00
ARBUSDT,0.7056,0.7356,0.6949,0.7071,5513340.5197,2024-11-18 16:00:00+00:00
ARBUSDT,0.7071,0.7494,0.7018,0.7381,3541008.2579,2024-11-18 20:00:00+00:00
ARBUSDT,0.7381,0.7557,0.7119,0.7153,3508442.6111,2024-11-19 00:00:00+00:00
